Putamen,Caudate,Globus Pallidus
2.8420551220941856,16.05828043708758,-4.236708327747266
-11.225897873834148,-8.263457345115599,22.980811947763605
3.74224905636696,-3.900984632102249,6.73701178573787
-3.319810334721341,-7.88147353595792,-4.033590458841012
-0.6338498721939922,-4.719616222424365,-0.6050281073286712
4.134042261391002,-2.895982029520267,0.6042057952176165
-4.288902566260614,-0.9114800145395652,-18.70988941577199
5.898906066647749,7.220596518899244,7.486858123456116
-0.005535095494767717,-1.680617859195964,13.633338862144434
1.0896461094282,-1.956712567066898,9.60267892773117
-1.7710317198385441,-7.333060771892084,-3.8528646808956637
1.332475523885055,0.52143171373827,-0.6908228746446099
-5.346048456787833,7.67978458067892,17.174153487247438
5.703389988375129,7.08318015012625,-7.237598908502605
5.125730467502006,2.0364641337517604,-14.833337320322968
8.715678918463277,-2.9761172695816356,-13.10903967947089
-0.6629385329430999,-4.467616460633103,1.14849141704385
11.275840219845291,-0.014316809208198222,41.46222417082294
9.512843339099337,4.604848313156067,4.150760122162289
2.4753290655209277,-6.071197746949503,7.197743022649654
0.638953791639242,1.7141147423923027,-12.704708096800815
-3.479185757348576,-7.666596118332584,-6.685660900497645
-3.3734112107848286,4.437184385876202,-23.074345117650935
3.5098562820273767,12.03809374777978,-5.726476013435395
-5.987694921930289,3.0080494401002884,-2.0196156973310835
3.3438103940067787,6.573467206256941,-9.337946245662359
3.5900992350360568,1.8900502650600348,-7.747913916919131
3.0551023059749713,-0.29183727922947966,3.401693357273004
-0.040691947741912315,2.679319972788967,-4.126641544956712
-1.251691022411146,-2.8946049811802155,-14.26638618363912
0.1428605205151543,-2.1329068041358923,10.439766315424194
-1.3413112403608132,2.8073932982536824,18.248422793890924
0.5296199906962364,2.0299114700322693,0.29369836782274206
-4.154654611282005,-5.395799793731825,5.741004234896401
0.1522062130351225,3.8774312055940463,-18.99954003085412
-1.421882587454288,0.874351468675787,-5.9016611948280655
6.715691810668231,1.3109656797378548,2.228465644324565
0.5987772742804509,1.6065787401284837,10.119531232350113
6.988529403295997,-12.358555095146617,16.974536473917517
3.140920707703928,-4.159962286372052,12.450114143091753
-3.964849316222103,-2.4354123669313186,42.828336018719504
-3.7167029330141146,-6.587302827586594,-10.401195885121162
-3.427222483687178,-6.7479672400712065,7.5770910219116985
-0.06828903854006807,-3.802171640885792,-0.1762612029052093
-4.409424077443375,-7.681655128665435,2.329010859584841
2.851989411608251,4.774462758404107,20.931614751805988
5.892022681885781,7.484455572003585,-18.35526217824502
